tweet_id,author_handle,author_name,posted_at,source_client,text,canonical_text,is_retweet,is_quote,content_tweet_id,content_author_handle,content_author_name,content_created_at,content_text,content_canonical_text,hashtags_raw,hashtags,mentions_raw,mentions
2044532756827234490,nilsholgerson_,nils.gr🇬🇷,2026-04-15T21:46:09+00:00,Twitter for Android,RT @P0eMPieDinges: In reality this is the case.. https://t.co/nrzhKzKOMn,rt @p0empiedinges: in reality this is the case..,True,False,2044286456030445890,P0eMPieDinges,卄𝐎ù𝔰ε 𝐨𝔣 ℙｏє𝐌 _,2026-04-15T05:27:26+00:00,In reality this is the case.. https://t.co/nrzhKzKOMn,in reality this is the case..,,,,
2044532865115783409,DonConsclavios,CONsCLAVIOs,2026-04-15T21:46:35+00:00,Twitter for iPhone,RT @AdonisGeorgiadi: Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμ…,rt @adonisgeorgiadi: ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμ...,True,False,1640334999785201669,AdonisGeorgiadi,Άδωνις Γεωργιάδης,2023-03-27T12:48:34+00:00,"Ο @KostasVaxevanis έγινε χθες για μία ακόμη φορά ρεζίλι. Ξεκίνησε γράφοντας ότι έκαναν στον @npapathanasis -97% κούρεμα χρέους, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»…στην πραγματικότητα ο άνθρωπος αυτός ποτέ δεν είχε το θάρρος απλώς να πει ότι έκανε λάθος. Άλλωστε δεν έκανε, επίτηδες έγραψε ψέματα για πολιτικούς λόγους. Τώρα νομίζει ότι δύναται να εκφοβίσει εμένα…δεν τον φοβήθηκα όταν πήγε να με κλείσει Φυλακή με ψέματα για τη Novartis, θα τον φοβηθώ τώρα; Θα του προτείνω όμως μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενός βουλευτού ή ευρωβουλευτού του Σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου…δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικός ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis Κώστα μου να θυμάσαι εγώ Δεν σε φοβάμαι! Δεν με κρατάς από πουθενά και δεν σε υπολογίζω ως δημοσιογράφο αλλά απλά ως έναν ακόμη πολιτικό μου αντίπαλο. Bullying αλλού όχι σε μένα και κάτω τα χέρια από τον Νίκο δεν μπορείς εσύ να τον λερώσεις https://t.co/IzSEMp3i5c","ο @kostasvaxevanis έγινε χθεσ για μία ακόμη φορά ρεζίλι. ξεκίνησε γράφοντασ ότι έκαναν στον @npapathanasis -97% κούρεμα χρέουσ, μετά το άλλαξε ότι εννοούσε κάτι «σαν κούρεμα» και τώρα «κούρεμα των εγγυήσεων»...στην πραγματικότητα ο άνθρωποσ αυτόσ ποτέ δεν είχε το θάρροσ απλώσ να πει ότι έκανε λάθοσ. άλλωστε δεν έκανε, επίτηδεσ έγραψε ψέματα για πολιτικούσ λόγουσ. τώρα νομίζει ότι δύναται να εκφοβίσει εμένα...δεν τον φοβήθηκα όταν πήγε να με κλείσει φυλακή με ψέματα για τη novartis, θα τον φοβηθώ τώρα; θα του προτείνω όμωσ μία συμφωνία, θα γράψει ένα άρθρο, έστω ένα, για τα χρέη ενόσ βουλευτού ή ευρωβουλευτού του σύριζα και μετά θα του απαντήσω σε ό,τι θέλει για τα δικά μου...δεν θα το κάνει ποτέ διότι δεν είναι αντικειμενικόσ ούτε τον νοιάζουν τα χρέη, τον νοιάζει μόνον να πέσει ο @kmitsotakis κώστα μου να θυμάσαι εγώ δεν σε φοβάμαι! δεν με κρατάσ από πουθενά και δεν σε υπολογίζω ωσ δημοσιογράφο αλλά απλά ωσ έναν ακόμη πολιτικό μου αντίπαλο. bullying αλλού όχι σε μένα και κάτω τα χέρια από τον νίκο δεν μπορείσ εσύ να τον λερώσεισ",,,KostasVaxevanis|npapathanasis|kmitsotakis,kostasvaxevanis|npapathanasis|kmitsotakis
2044533036289593436,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:47:16+00:00,Twitter Web App,"RT @unico11226: Ήσουν της κλαδικής, έδωσες προοδευτικούς αγώνες, βγήκες σε σύνταξη και θες να συμπληρώσεις το εισόδημά σου; Μη φοβάσαι, θα…","rt @unico11226: ήσουν τησ κλαδικήσ, έδωσεσ προοδευτικούσ αγώνεσ, βγήκεσ σε σύνταξη και θεσ να συμπληρώσεισ το εισόδημά σου; μη φοβάσαι, θα...",True,False,2044413574949331400,unico11226,Crazy_Unicorn 🇬🇷🇮🇱🇺🇦🇨🇾,2026-04-15T13:52:34+00:00,"Ήσουν της κλαδικής, έδωσες προοδευτικούς αγώνες, βγήκες σε σύνταξη και θες να συμπληρώσεις το εισόδημά σου; Μη φοβάσαι, θα σε διορίσει Ειδικό Συνεργάτη με Απολυτήριο Λυκείου ο Δήμαρχος της Κομμούνας Πατρέων, ο Κώστας Πελετίδης.

Και θα σου αλλάξει καθήκοντα παράνομα αν δε σου αρέσει η αρχική ανάθεση καθηκόντων, και θα σε πληρώνει σαν πτυχιούχο Πανεπιστημίου (ΠΕ ΜΚ5), παρόλο που έχεις περάσει από ΑΕΙ μόνο για καφέ στο κυλικείο. Φθινόπωρο θα συνταξιοδοτηθείς, παραμονή Πρωτοχρονιάς θα βγει η θέση. Είναι καλός άνθρωπος, λαϊκό παιδί, δε χαλάει χατίρι σε όποιον έχει δώσει αγώνες κατά της Δεξιάς και της πλουτοκρατίας από τη δεκαετία του ’80 ανελλιπώς, όταν προσλήφθηκε από την πίσω πόρτα σε ΝΠΔΔ σα μόνιμος δημόσιος υπάλληλος…

Σε ανάλογες περιπτώσεις, το Ελεγκτικό Συνέδριο έχει κρίνει παράνομους τέτοιους διορισμούς και έχει ζητήσει την επιστροφή των αμοιβών που καταβλήθηκαν, εξετάζοντας 2 σημεία:
- Αν δικαιολογείται ο αποκλεισμός πτυχιούχων ΑΕΙ και ΤΕΙ από τη γνωστοποίηση της προκηρυσσόμενης θέσης (στην περίπτωση, δε δικαιολογείται ο αποκλεισμός για αντικείμενο όπως οι Προμήθειες, αν και ουδέποτε απασχολήθηκε στις Προμήθειες, καθώς επιλέχθηκε φωτογραφικά το συγκεκριμένο αντικείμενο για να αποκλείσει άλλους ενδιαφερόμενους).
- Αν ο Ειδικός Συνεργάτης έχει προϋπηρεσία σε θέματα τοπικής αυτοδιοίκησης ώστε να δικαιολογηθεί η πρόσληψη ΔΕ βάσει της ισχύουσας νομοθεσίας (στην περίπτωσή μας, δεν είχε προϋπηρεσία σε ΟΤΑ, στο Υπουργείο Υγείας εργαζόταν με μεγάλη «επιτυχία»).

Το καλύτερο ρουσφέτι είναι το «κόκκινο» φωτογραφικό ρουσφέτι.

The best of all: Εξακολουθεί να εργάζεται και να πληρώνεται κανονικά περίπου 1500€ μεικτά κάθε μήνα (πλέον τυχόν ειδικών επιδομάτων)…

Για την ιστορία, οι υπόλοιπες παρατάξεις του Δημοτικού Συμβουλίου της Πάτρας γνωρίζουν τη συγκεκριμένη περίπτωση και σφυρίζουν αδιάφορα. Φοβούνται μη χαλάσει το προξενιό;","ήσουν τησ κλαδικήσ, έδωσεσ προοδευτικούσ αγώνεσ, βγήκεσ σε σύνταξη και θεσ να συμπληρώσεισ το εισόδημά σου; μη φοβάσαι, θα σε διορίσει ειδικό συνεργάτη με απολυτήριο λυκείου ο δήμαρχοσ τησ κομμούνασ πατρέων, ο κώστασ πελετίδησ. και θα σου αλλάξει καθήκοντα παράνομα αν δε σου αρέσει η αρχική ανάθεση καθηκόντων, και θα σε πληρώνει σαν πτυχιούχο πανεπιστημίου (πε μκ5), παρόλο που έχεισ περάσει από αει μόνο για καφέ στο κυλικείο. φθινόπωρο θα συνταξιοδοτηθείσ, παραμονή πρωτοχρονιάσ θα βγει η θέση. είναι καλόσ άνθρωποσ, λαϊκό παιδί, δε χαλάει χατίρι σε όποιον έχει δώσει αγώνεσ κατά τησ δεξιάσ και τησ πλουτοκρατίασ από τη δεκαετία του ’80 ανελλιπώσ, όταν προσλήφθηκε από την πίσω πόρτα σε νπδδ σα μόνιμοσ δημόσιοσ υπάλληλοσ... σε ανάλογεσ περιπτώσεισ, το ελεγκτικό συνέδριο έχει κρίνει παράνομουσ τέτοιουσ διορισμούσ και έχει ζητήσει την επιστροφή των αμοιβών που καταβλήθηκαν, εξετάζοντασ 2 σημεία: - αν δικαιολογείται ο αποκλεισμόσ πτυχιούχων αει και τει από τη γνωστοποίηση τησ προκηρυσσόμενησ θέσησ (στην περίπτωση, δε δικαιολογείται ο αποκλεισμόσ για αντικείμενο όπωσ οι προμήθειεσ, αν και ουδέποτε απασχολήθηκε στισ προμήθειεσ, καθώσ επιλέχθηκε φωτογραφικά το συγκεκριμένο αντικείμενο για να αποκλείσει άλλουσ ενδιαφερόμενουσ). - αν ο ειδικόσ συνεργάτησ έχει προϋπηρεσία σε θέματα τοπικήσ αυτοδιοίκησησ ώστε να δικαιολογηθεί η πρόσληψη δε βάσει τησ ισχύουσασ νομοθεσίασ (στην περίπτωσή μασ, δεν είχε προϋπηρεσία σε οτα, στο υπουργείο υγείασ εργαζόταν με μεγάλη «επιτυχία»). το καλύτερο ρουσφέτι είναι το «κόκκινο» φωτογραφικό ρουσφέτι. the best of all: εξακολουθεί να εργάζεται και να πληρώνεται κανονικά περίπου 1500€ μεικτά κάθε μήνα (πλέον τυχόν ειδικών επιδομάτων)... για την ιστορία, οι υπόλοιπεσ παρατάξεισ του δημοτικού συμβουλίου τησ πάτρασ γνωρίζουν τη συγκεκριμένη περίπτωση και σφυρίζουν αδιάφορα. φοβούνται μη χαλάσει το προξενιό;",,,,
2044533071169434091,G4Heron,ΗΡΩΝ Civil.Engineer,2026-04-15T21:47:24+00:00,Twitter for Android,RT @NikolaosSampat1: Wake up call ☎️ https://t.co/Ty8531JJCm,rt @nikolaossampat1: wake up call ☎️,True,True,2044123903241437397,NikolaosSampat1,Nikolaos Sampatis,2026-04-14T18:41:31+00:00,Wake up call ☎️ https://t.co/Ty8531JJCm,wake up call ☎️,,,,
2044533076173201670,DonConsclavios,CONsCLAVIOs,2026-04-15T21:47:25+00:00,Twitter for iPhone,RT @giannopoulos35: Γεωργιάδης: Η ευρωπαία εισαγγελέας Πόπη Παπανδρέου έφερε τις δικογραφίες για τον ΟΠΕΚΕΠΕ για να εκβιάσει ανανέωση της θ…,rt @giannopoulos35: γεωργιάδησ: η ευρωπαία εισαγγελέασ πόπη παπανδρέου έφερε τισ δικογραφίεσ για τον οπεκεπε για να εκβιάσει ανανέωση τησ θ...,True,False,2044527669111304372,giannopoulos35,ΓΙΑΝΝΗΣ ΓΙΑΝΝΟΠΟΥΛΟΣ,2026-04-15T21:25:56+00:00,Γεωργιάδης: Η ευρωπαία εισαγγελέας Πόπη Παπανδρέου έφερε τις δικογραφίες για τον ΟΠΕΚΕΠΕ για να εκβιάσει ανανέωση της θητείας της  https://t.co/riLWtjyOT9,γεωργιάδησ: η ευρωπαία εισαγγελέασ πόπη παπανδρέου έφερε τισ δικογραφίεσ για τον οπεκεπε για να εκβιάσει ανανέωση τησ θητείασ τησ,,,,
2044533118820839899,Tina5996,dumdum,2026-04-15T21:47:35+00:00,Twitter for iPhone,"RT @nikglykos: Γιατί δεν έχει συλληφθεί ο δημοσιογράφος που διαδίδοντας σκόπιμα
αισχρές συκοφαντίες, έστειλε έναν άνθρωπο στην εντατική;
Εά…","rt @nikglykos: γιατί δεν έχει συλληφθεί ο δημοσιογράφοσ που διαδίδοντασ σκόπιμα αισχρέσ συκοφαντίεσ, έστειλε έναν άνθρωπο στην εντατική; εά...",True,False,2044413848963149938,nikglykos,OUST,2026-04-15T13:53:39+00:00,"Γιατί δεν έχει συλληφθεί ο δημοσιογράφος που διαδίδοντας σκόπιμα
αισχρές συκοφαντίες, έστειλε έναν άνθρωπο στην εντατική;
Εάν ένα παιδί βάλει τα κλάματα επειδή ένα άλλο παιδί του κάνει μπουλινγκ, επεμβαίνει ο εισαγγελέας. Εδώ όλα οκ;","γιατί δεν έχει συλληφθεί ο δημοσιογράφοσ που διαδίδοντασ σκόπιμα αισχρέσ συκοφαντίεσ, έστειλε έναν άνθρωπο στην εντατική; εάν ένα παιδί βάλει τα κλάματα επειδή ένα άλλο παιδί του κάνει μπουλινγκ, επεμβαίνει ο εισαγγελέασ. εδώ όλα οκ;",,,,
2044533280041529766,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:48:14+00:00,Twitter Web App,RT @Veltsi_Legacy: Τι μαλακιάρα ειπε η στρατευμένη ζαία ρε; Ούτε καν κατάλαβε τι είπε. Ουσιαστικά είναι σα να λέει ότι έχει δικαίωμα ένας δ…,rt @veltsi_legacy: τι μαλακιάρα ειπε η στρατευμένη ζαία ρε; ούτε καν κατάλαβε τι είπε. ουσιαστικά είναι σα να λέει ότι έχει δικαίωμα ένασ δ...,True,False,2044528805855846428,Veltsi_Legacy,Veltsi the IX,2026-04-15T21:30:27+00:00,Τι μαλακιάρα ειπε η στρατευμένη ζαία ρε; Ούτε καν κατάλαβε τι είπε. Ουσιαστικά είναι σα να λέει ότι έχει δικαίωμα ένας δικαστής να κάνει διακρίσεις εις βάρος ομάδας ελλήνων πολιτών επειδή τυχαίνει να είναι στην κυβέρνηση. Και φυσικά ήρθε η τάπα από τον Άδωνη https://t.co/vl0dpg0SpP,τι μαλακιάρα ειπε η στρατευμένη ζαία ρε; ούτε καν κατάλαβε τι είπε. ουσιαστικά είναι σα να λέει ότι έχει δικαίωμα ένασ δικαστήσ να κάνει διακρίσεισ εισ βάροσ ομάδασ ελλήνων πολιτών επειδή τυχαίνει να είναι στην κυβέρνηση. και φυσικά ήρθε η τάπα από τον άδωνη,,,,
2044533360341504069,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:48:33+00:00,Twitter Web App,"RT @SMpliat: Αυτή εδώ η ξεφτίλα που ψαρεύει καθαρισμένα ψάρια, παρέλειψε να αναφερθεί στο γεγονός ότι ο Μυλωνάκης είχε προχωρήσει σε αγωγή…","rt @smpliat: αυτή εδώ η ξεφτίλα που ψαρεύει καθαρισμένα ψάρια, παρέλειψε να αναφερθεί στο γεγονόσ ότι ο μυλωνάκησ είχε προχωρήσει σε αγωγή...",True,False,2044362230943113363,SMpliat,Slouka Mpliat,2026-04-15T10:28:32+00:00,"Αυτή εδώ η ξεφτίλα που ψαρεύει καθαρισμένα ψάρια, παρέλειψε να αναφερθεί στο γεγονός ότι ο Μυλωνάκης είχε προχωρήσει σε αγωγή εναντίον του Βαξεβάνη και του αντίστοιχου της Κύπρου που κατασκεύασαν αυτή την ιστορία.
Αυτοί οι χαιρέκακοι πο@@@νας γιοί μας κουνάνε το δάχτυλο και μας ταράζουν στο virtue signaling.","αυτή εδώ η ξεφτίλα που ψαρεύει καθαρισμένα ψάρια, παρέλειψε να αναφερθεί στο γεγονόσ ότι ο μυλωνάκησ είχε προχωρήσει σε αγωγή εναντίον του βαξεβάνη και του αντίστοιχου τησ κύπρου που κατασκεύασαν αυτή την ιστορία. αυτοί οι χαιρέκακοι πο@@@νασ γιοί μασ κουνάνε το δάχτυλο και μασ ταράζουν στο virtue signaling.",,,,
2044533434995888227,tasoskar11,The King🇬🇷,2026-04-15T21:48:51+00:00,Twitter for Android,RT @AdonisGeorgiadi: Γεωργιάδης: Η ευρωπαία εισαγγελέας Πόπη Παπανδρέου έφερε τις δικογραφίες για τον ΟΠΕΚΕΠΕ για να εκβιάσει ανανέωση της…,rt @adonisgeorgiadi: γεωργιάδησ: η ευρωπαία εισαγγελέασ πόπη παπανδρέου έφερε τισ δικογραφίεσ για τον οπεκεπε για να εκβιάσει ανανέωση τησ...,True,False,2044516965587554627,AdonisGeorgiadi,Άδωνις Γεωργιάδης,2026-04-15T20:43:24+00:00,Γεωργιάδης: Η ευρωπαία εισαγγελέας Πόπη Παπανδρέου έφερε τις δικογραφίες για τον ΟΠΕΚΕΠΕ για να εκβιάσει ανανέωση της θητείας της https://t.co/bxMhK7O7BT,γεωργιάδησ: η ευρωπαία εισαγγελέασ πόπη παπανδρέου έφερε τισ δικογραφίεσ για τον οπεκεπε για να εκβιάσει ανανέωση τησ θητείασ τησ,,,,
2044533565942120457,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:49:22+00:00,Twitter Web App,"RT @dtri2020: Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών. 

Ο ΟΗΕ; Σιωπή. 
Οι φ…",rt @dtri2020: ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φ...,True,True,2044386028878725200,dtri2020,κυρ Παντελής,2026-04-15T12:03:06+00:00,"Ο Υπουργός Παιδείας του Αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση της σχολικής φοίτησης των γυναικών. 

Ο ΟΗΕ; Σιωπή. 
Οι φεμινίστριες; Σιωπή. 
Η Γκρέτα Τούνμπεργκ; Σιωπή. 

Είναι όλοι πολύ απασχολημένοι, είναι εμμονικοί με το Ισραήλ και τους Εβραίους.","ο υπουργόσ παιδείασ του αφγανιστάν ανακοίνωσε την μόνιμη απαγόρευση τησ σχολικήσ φοίτησησ των γυναικών. ο οηε; σιωπή. οι φεμινίστριεσ; σιωπή. η γκρέτα τούνμπεργκ; σιωπή. είναι όλοι πολύ απασχολημένοι, είναι εμμονικοί με το ισραήλ και τουσ εβραίουσ.",,,,
2044533631121506383,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:49:37+00:00,Twitter Web App,"RT @nikglykos: Ο Ερντογάν προκαλεί το Ισραήλ να του επιτεθεί γιατί θεωρεί ότι το ΝΑΤΟ θα στραφεί κατά του Ισραήλ.
Αυτός είναι ο λόγος που ο…",rt @nikglykos: ο ερντογάν προκαλεί το ισραήλ να του επιτεθεί γιατί θεωρεί ότι το νατο θα στραφεί κατά του ισραήλ. αυτόσ είναι ο λόγοσ που ο...,True,False,2044374984575816125,nikglykos,OUST,2026-04-15T11:19:13+00:00,"Ο Ερντογάν προκαλεί το Ισραήλ να του επιτεθεί γιατί θεωρεί ότι το ΝΑΤΟ θα στραφεί κατά του Ισραήλ.
Αυτός είναι ο λόγος που οι ΗΠΑ θα αποχωρήσουν σύντομα από το ΝΑΤΟ ώστε να μπορούν στηρίξουν το Ισραήλ όταν επιτεθεί στην Τουρκία.
Στο βάθος η δημιουργία του Κουρδιστάν... έρχεται.",ο ερντογάν προκαλεί το ισραήλ να του επιτεθεί γιατί θεωρεί ότι το νατο θα στραφεί κατά του ισραήλ. αυτόσ είναι ο λόγοσ που οι ηπα θα αποχωρήσουν σύντομα από το νατο ώστε να μπορούν στηρίξουν το ισραήλ όταν επιτεθεί στην τουρκία. στο βάθοσ η δημιουργία του κουρδιστάν... έρχεται.,,,,
2044533683374174555,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:49:50+00:00,Twitter Web App,"RT @DvsDvs60195368: Τα ζώα ψήφισαν αυτές τις δυο ΑΣΧΕΤΕΣ για την Ευρωβουλη...

Και τους ενοχλεί που ο Μακάριος δεν ειχε ολα τα τυπικά προσό…",rt @dvsdvs60195368: τα ζώα ψήφισαν αυτέσ τισ δυο ασχετεσ για την ευρωβουλη... και τουσ ενοχλεί που ο μακάριοσ δεν ειχε ολα τα τυπικά προσό...,True,False,2044486754862846409,DvsDvs60195368,Dvs Dvs,2026-04-15T18:43:21+00:00,"Τα ζώα ψήφισαν αυτές τις δυο ΑΣΧΕΤΕΣ για την Ευρωβουλη...

Και τους ενοχλεί που ο Μακάριος δεν ειχε ολα τα τυπικά προσόντα για τη θέση που είχε πάρει.....

ΟΙ ΑΣΧΕΤΟΙ ΨΗΦΙΖΟΥΝ ΑΣΧΕΤΕΣ....

ΜΑΚΑΡΙΟΙ ΟΙ ΠΤΩΧΟΙ ΤΟ ΠΝΕΥΜΑΤΙ... https://t.co/H7cjzYnlJQ",τα ζώα ψήφισαν αυτέσ τισ δυο ασχετεσ για την ευρωβουλη... και τουσ ενοχλεί που ο μακάριοσ δεν ειχε ολα τα τυπικά προσόντα για τη θέση που είχε πάρει..... οι ασχετοι ψηφιζουν ασχετεσ.... μακαριοι οι πτωχοι το πνευματι...,,,,
2044533745282117733,margko73,Η θεία.,2026-04-15T21:50:05+00:00,Twitter for Android,"RT @druginaplug: Όταν κάνετε κουώτ έναν άνθρωπο, που εκφράζει διαφορετική άποψη από εσάς, χωρίς να γίνεται προσβλητικός ή χυδαίος με ύφος «…","rt @druginaplug: όταν κάνετε κουώτ έναν άνθρωπο, που εκφράζει διαφορετική άποψη από εσάσ, χωρίσ να γίνεται προσβλητικόσ ή χυδαίοσ με ύφοσ «...",True,False,1951911425427075504,druginaplug,Καλωδιωμενη,2025-08-03T07:42:03+00:00,"Όταν κάνετε κουώτ έναν άνθρωπο, που εκφράζει διαφορετική άποψη από εσάς, χωρίς να γίνεται προσβλητικός ή χυδαίος με ύφος «Για δείτε ένα νούμερο!», τότε μαντέψτε ποιος είναι το νούμερο…!","όταν κάνετε κουώτ έναν άνθρωπο, που εκφράζει διαφορετική άποψη από εσάσ, χωρίσ να γίνεται προσβλητικόσ ή χυδαίοσ με ύφοσ «για δείτε ένα νούμερο!», τότε μαντέψτε ποιοσ είναι το νούμερο...!",,,,
2044533854770266202,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T21:50:31+00:00,Twitter for iPhone,RT @1101101_10: Θέλω να πω πολλά. Δεν λέω ούτε τα μισά,rt @1101101_10: θέλω να πω πολλά. δεν λέω ούτε τα μισά,True,False,2044123063340417083,1101101_10,"όχι εγώ, ο άλλος",2026-04-14T18:38:10+00:00,Θέλω να πω πολλά. Δεν λέω ούτε τα μισά,θέλω να πω πολλά. δεν λέω ούτε τα μισά,,,,
2044534527792410846,giannMak,Για το Δαφνί,2026-04-15T21:53:11+00:00,Twitter for Android,RT @failosK: Στόχοι της μαύρης επιχείρησης που εξελίσσεται ειναι οι κυβερνήσεις Ελλάδας και Κύπρου και κατ' επέκταση η Τριμερής Συμμαχία Ελ…,rt @failosk: στόχοι τησ μαύρησ επιχείρησησ που εξελίσσεται ειναι οι κυβερνήσεισ ελλάδασ και κύπρου και κατ' επέκταση η τριμερήσ συμμαχία ελ...,True,False,2044433340145570203,failosK,Φαήλος Κρανιδιώτης,2026-04-15T15:11:06+00:00,Στόχοι της μαύρης επιχείρησης που εξελίσσεται ειναι οι κυβερνήσεις Ελλάδας και Κύπρου και κατ' επέκταση η Τριμερής Συμμαχία Ελλάδας - ΚΔ - Ισραήλ. Η ανατροπή Μητσοτάκη- Χριστοδουλιδη θα έθετε σε κινδυνο την συνέχεια της. Τις ωφελείται; Τούρκοι και Άγγλοι.,στόχοι τησ μαύρησ επιχείρησησ που εξελίσσεται ειναι οι κυβερνήσεισ ελλάδασ και κύπρου και κατ' επέκταση η τριμερήσ συμμαχία ελλάδασ - κδ - ισραήλ. η ανατροπή μητσοτάκη- χριστοδουλιδη θα έθετε σε κινδυνο την συνέχεια τησ. τισ ωφελείται; τούρκοι και άγγλοι.,,,,
2044534559010607140,nickthegreek5,nickthegreek..... 🇬🇷 🇪🇺 🇮🇱,2026-04-15T21:53:19+00:00,Twitter Web App,"RT @LizaRosen0000: https://t.co/nrG4H4Z9Om

Christian girl, Kushim, is screaming “Daddy come back!” over her father’s grave, her tiny body…","rt @lizarosen0000: christian girl, kushim, is screaming “daddy come back!” over her father’s grave, her tiny body...",True,False,2044154585825325131,LizaRosen0000,Liza Rosen,2026-04-14T20:43:26+00:00,"https://t.co/bO0XyGgjgL

Christian girl, Kushim, is screaming “Daddy come back!” over her father’s grave, her tiny body shaking with grief.

Her father was butchered by Muslim Fulani jihadists in Jos, Nigeria on Palm Sunday. Dozens of innocent Christians were massacred in cold blood — just for being Christian.

This isn’t a “farmer-herder clash.”  
This is Islamic jihad.  

This is what happens when Muslims gain the numbers and the weapons.

Thousands of Christians have already been slaughtered in Nigeria by the same jihadists, and the world doesn’t care.","christian girl, kushim, is screaming “daddy come back!” over her father’s grave, her tiny body shaking with grief. her father was butchered by muslim fulani jihadists in jos, nigeria on palm sunday. dozens of innocent christians were massacred in cold blood — just for being christian. this isn’t a “farmer-herder clash.” this is islamic jihad. this is what happens when muslims gain the numbers and the weapons. thousands of christians have already been slaughtered in nigeria by the same jihadists, and the world doesn’t care.",,,,
2044534581261373697,MenoEdo,🇪🇺 NUEVO GATO 🇬🇷,2026-04-15T21:53:24+00:00,Twitter for Android,"RT @verazeras: To χαμερπές ον που κράζει σήμερα όλη η Ελλάδα @DimitrisSavvid4 αγαπάει Κουσουλό!
-Από αυτό μπορείτε να καταλάβετε! https://t…",rt @verazeras: to χαμερπέσ ον που κράζει σήμερα όλη η ελλάδα @dimitrissavvid4 αγαπάει κουσουλό! -από αυτό μπορείτε να καταλάβετε!,True,False,2044519053780222028,verazeras,Βερενίκη.,2026-04-15T20:51:42+00:00,"To χαμερπές ον που κράζει σήμερα όλη η Ελλάδα @DimitrisSavvid4 αγαπάει Κουσουλό!
-Από αυτό μπορείτε να καταλάβετε! https://t.co/FBNEJk8beX",to χαμερπέσ ον που κράζει σήμερα όλη η ελλάδα @dimitrissavvid4 αγαπάει κουσουλό! -από αυτό μπορείτε να καταλάβετε!,,,DimitrisSavvid4,dimitrissavvid4
2044534620637581563,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,2026-04-15T21:53:33+00:00,Twitter for iPhone,RT @antarasfg: «Το μεγαλύτερο δώρο του ανθρώπου είναι που δεν έχει δυο ζωές. Γιατί τότε θα περνούσε την πρώτη χωρίς να κάνει τίποτα κ τη δε…,rt @antarasfg: «το μεγαλύτερο δώρο του ανθρώπου είναι που δεν έχει δυο ζωέσ. γιατί τότε θα περνούσε την πρώτη χωρίσ να κάνει τίποτα κ τη δε...,True,False,2044354589353300056,antarasfg,Αντάρα,2026-04-15T09:58:11+00:00,«Το μεγαλύτερο δώρο του ανθρώπου είναι που δεν έχει δυο ζωές. Γιατί τότε θα περνούσε την πρώτη χωρίς να κάνει τίποτα κ τη δεύτερη κλαψουρίζοντας που δεν έκανε τίποτα.» Μ. Λουντέμης,«το μεγαλύτερο δώρο του ανθρώπου είναι που δεν έχει δυο ζωέσ. γιατί τότε θα περνούσε την πρώτη χωρίσ να κάνει τίποτα κ τη δεύτερη κλαψουρίζοντασ που δεν έκανε τίποτα.» μ. λουντέμησ,,,,
